uid,name,cat_L1,cat_L2,province,city,area,address,street_id,detail,child_num,loc_lng,loc_lat,telephone,type,detail_url,price,shop_hours,overall_rating,taste_rating,service_rating,environment_rating,facility_rating,hygiene_rating,technology_rating,image_num,comment_num,groupon_num,discount_num,favorite_num,checkin_num,brand,content_tag,naviloc_lng,naviloc_lat,child_num
4b44fd3db5a96c842bd7ab47,紫迪兰庭,房地产,住宅区,上海市,上海市,金山区,上海市金山区东贤路与康德路交叉口西北150米,4b44fd3db5a96c842bd7ab47,1,1,121.30209,30.805351,,house,http://api.map.baidu.com/place/detail?uid=4b44fd3db5a96c842bd7ab47&output=html&source=placeapi_v2,,,0,,,,,,,,,,,,,,,121.30216335733,30.805275535826,1
46ab69a6facf95f32a02e1ef,紫迪兰庭-南区,房地产,住宅区,上海市,上海市,金山区,上海市金山区康德路359弄,46ab69a6facf95f32a02e1ef,1,2,121.305348,30.804543,,house,http://api.map.baidu.com/place/detail?uid=46ab69a6facf95f32a02e1ef&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.30440910584,30.805337720918,2
2abf5b353fc7b85212882425,牡丹新村(金山),房地产,住宅区,上海市,上海市,金山区,上海市金山区花贤路25号,,1,0,121.304136,30.807278,,house,http://api.map.baidu.com/place/detail?uid=2abf5b353fc7b85212882425&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
fe03eda70ccf4ff1d518b734,毕加索花园小镇,房地产,住宅区,上海市,上海市,金山区,上海市金山区张堰康德路358弄(康德路与东贤路交口),fe03eda70ccf4ff1d518b734,1,0,121.303204,30.805095,,house,http://api.map.baidu.com/place/detail?uid=fe03eda70ccf4ff1d518b734&output=html&source=placeapi_v2,,,4.5,,,,,,,,,,,,,,,121.30336438371,30.804836425935,0
add5a1bae1965730128824ea,紫迪兰庭-北区,房地产,住宅区,上海市,上海市,金山区,康德路358弄,add5a1bae1965730128824ea,1,2,121.303378,30.806039,,house,http://api.map.baidu.com/place/detail?uid=add5a1bae1965730128824ea&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.30416656155,30.805663395214,2
220061b6d5dbb205c3f1cf0f,碧桂园金山星作,房地产,住宅区,上海市,上海市,金山区,上海市金山区张堰镇东贤路221弄1-15号,220061b6d5dbb205c3f1cf0f,1,1,121.303633,30.803659,,house,http://api.map.baidu.com/place/detail?uid=220061b6d5dbb205c3f1cf0f&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.30382522163,30.80407369197,1
924dc5dee1fbcc15d2f49ed3,蒋庄小区-西区,房地产,住宅区,上海市,上海市,金山区,上海市金山区漕泾镇蒋庄村展业路蒋庄小区,924dc5dee1fbcc15d2f49ed3,1,0,121.368154,30.813217,,house,http://api.map.baidu.com/place/detail?uid=924dc5dee1fbcc15d2f49ed3&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.36806485604,30.813492273024,0
f90739eb05f06eb1d12dd6fe,荣升园区,房地产,住宅区,上海市,上海市,金山区,展业路,,1,0,121.36438,30.809842,,house,http://api.map.baidu.com/place/detail?uid=f90739eb05f06eb1d12dd6fe&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
2fd2beabb25af32c7adbd22d,蒋庄小区,房地产,住宅区,上海市,上海市,金山区,上海市金山区漕泾镇蒋庄路蒋庄小区,2fd2beabb25af32c7adbd22d,1,2,121.37294,30.815679,,house,http://api.map.baidu.com/place/detail?uid=2fd2beabb25af32c7adbd22d&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.36870363749,30.813875563278,2
ae32b3df702619b36018093f,田园一品,房地产,住宅区,上海市,上海市,金山区,金山区(田园路南),,1,0,121.356406,30.794163,,house,http://api.map.baidu.com/place/detail?uid=ae32b3df702619b36018093f&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
